transaction_id,order_id,amount,currency,payment_method,payment_status,customer_id,timestamp
TXN2645,order_753721,99900,INR,emi,captured,cust_1619,2026-07-07 23:50:00
TXN2646,order_825397,49900,INR,emi,captured,cust_5108,2026-08-04 00:22:00
TXN2647,order_412619,199900,INR,emi,captured,cust_2376,2026-07-30 06:20:00
TXN2648,order_672199,999900,INR,upi,captured,cust_3933,2026-07-18 03:32:00
TXN2649,order_600801,49900,INR,emi,captured,cust_8405,2026-07-13 02:49:00
TXN2650,order_758315,999900,INR,wallet,captured,cust_3456,2026-07-23 06:29:00
TXN2651,order_986582,29900,INR,card,captured,cust_1625,2026-08-11 07:24:00
TXN2652,order_295283,49900,INR,netbanking,captured,cust_6904,2026-08-28 01:43:00
TXN2653,order_578816,9900,INR,upi,captured,cust_9876,2026-07-19 20:50:00
TXN2654,order_291423,499900,INR,wallet,captured,cust_5819,2026-07-25 11:48:00
TXN2655,order_239563,99900,INR,wallet,captured,cust_9948,2026-07-09 16:05:00
TXN2656,order_373393,19900,INR,netbanking,captured,cust_8918,2026-08-20 06:12:00
TXN2657,order_703396,29900,INR,wallet,captured,cust_4641,2026-07-02 05:46:00
TXN2658,order_737468,199900,INR,upi,captured,cust_7409,2026-08-17 07:54:00
TXN2659,order_777192,999900,INR,emi,captured,cust_1256,2026-08-15 11:06:00
TXN2660,order_401260,99900,INR,card,captured,cust_2965,2026-08-31 17:41:00
TXN2661,order_728098,999900,INR,card,captured,cust_6465,2026-08-28 17:27:00
TXN2662,order_931994,9900,INR,upi,captured,cust_2445,2026-07-09 12:47:00
TXN2663,order_442640,199900,INR,card,captured,cust_4513,2026-08-25 17:14:00
TXN2664,order_937606,499900,INR,wallet,captured,cust_5354,2026-07-08 13:58:00
TXN2665,order_136901,199900,INR,card,captured,cust_2999,2026-08-02 11:21:00
TXN2666,order_868083,29900,INR,wallet,captured,cust_9425,2026-08-31 15:37:00
TXN2667,order_446966,499900,INR,wallet,captured,cust_9297,2026-08-28 13:05:00
TXN2668,order_275730,29900,INR,wallet,captured,cust_5581,2026-07-17 13:28:00
TXN2669,order_982456,99900,INR,card,captured,cust_2944,2026-07-30 19:41:00
TXN2670,order_992351,9900,INR,upi,captured,cust_4761,2026-08-29 19:09:00
TXN2671,order_965932,19900,INR,netbanking,captured,cust_6308,2026-07-07 13:56:00
TXN2672,order_314005,499900,INR,emi,captured,cust_5968,2026-07-15 18:17:00
TXN2673,order_750077,999900,INR,card,captured,cust_8356,2026-07-31 01:01:00
TXN2674,order_106674,29900,INR,netbanking,captured,cust_7042,2026-07-08 07:13:00
TXN2675,order_651370,49900,INR,card,captured,cust_3190,2026-07-17 06:09:00
TXN2676,order_232430,49900,INR,emi,captured,cust_2517,2026-08-22 04:00:00
TXN2677,order_108509,19900,INR,emi,captured,cust_4341,2026-08-16 10:44:00
TXN2678,order_273077,999900,INR,wallet,captured,cust_3899,2026-07-29 01:55:00
TXN2679,order_586813,199900,INR,netbanking,captured,cust_8927,2026-07-15 12:25:00
TXN2680,order_698966,9900,INR,netbanking,captured,cust_8431,2026-08-22 04:55:00
TXN2681,order_207216,499900,INR,upi,captured,cust_2981,2026-07-27 18:15:00
TXN2682,order_820878,49900,INR,card,captured,cust_4049,2026-08-03 01:14:00
TXN2683,order_262730,49900,INR,wallet,captured,cust_6356,2026-07-06 18:54:00
TXN2684,order_347749,29900,INR,card,captured,cust_5006,2026-07-05 18:40:00
TXN2685,order_423025,99900,INR,wallet,captured,cust_9078,2026-08-24 08:14:00
TXN2686,order_403922,49900,INR,upi,captured,cust_9161,2026-07-26 13:44:00
TXN2687,order_568531,999900,INR,upi,captured,cust_3655,2026-08-20 05:49:00
TXN2688,order_724842,999900,INR,emi,captured,cust_9033,2026-07-04 08:14:00
TXN2689,order_256489,9900,INR,upi,captured,cust_1889,2026-08-23 12:35:00
TXN2690,order_146625,99900,INR,emi,captured,cust_8628,2026-07-31 04:09:00
TXN2691,order_348298,499900,INR,upi,captured,cust_5949,2026-07-11 22:48:00
TXN2692,order_185993,199900,INR,upi,captured,cust_3670,2026-08-02 21:38:00
TXN2693,order_698229,19900,INR,upi,captured,cust_6705,2026-07-13 19:19:00
TXN2694,order_308498,999900,INR,netbanking,captured,cust_4216,2026-07-21 00:28:00
TXN2695,order_186662,49900,INR,emi,captured,cust_3378,2026-07-31 21:22:00
TXN2696,order_265050,19900,INR,wallet,captured,cust_1876,2026-08-05 09:12:00
TXN2697,order_806150,19900,INR,upi,captured,cust_3960,2026-08-24 11:35:00
TXN2698,order_242592,199900,INR,emi,captured,cust_4507,2026-07-14 09:01:00
TXN2699,order_453698,49900,INR,emi,captured,cust_5939,2026-08-31 02:49:00
TXN2700,order_205338,19900,INR,netbanking,captured,cust_9598,2026-08-30 06:17:00
TXN2701,order_704430,199900,INR,card,captured,cust_1280,2026-08-22 04:42:00
TXN2702,order_498978,19900,INR,upi,captured,cust_6656,2026-07-11 17:15:00
TXN2703,order_620678,9900,INR,upi,captured,cust_4125,2026-08-17 09:53:00
TXN2704,order_442505,199900,INR,wallet,captured,cust_5249,2026-08-12 19:47:00
TXN2705,order_916338,29900,INR,upi,captured,cust_3017,2026-08-22 08:01:00
TXN2706,order_342018,999900,INR,netbanking,captured,cust_8259,2026-08-28 18:22:00
TXN2707,order_719511,9900,INR,wallet,captured,cust_9700,2026-08-17 19:52:00
TXN2708,order_434952,99900,INR,card,captured,cust_4634,2026-07-10 02:20:00
TXN2709,order_161496,19900,INR,upi,captured,cust_9132,2026-07-23 12:02:00
TXN2710,order_753164,19900,INR,netbanking,captured,cust_6702,2026-08-03 05:17:00
TXN2711,order_363487,999900,INR,upi,captured,cust_2811,2026-08-23 15:31:00
TXN2712,order_935986,19900,INR,upi,captured,cust_7759,2026-08-18 23:09:00
TXN2713,order_389585,19900,INR,wallet,captured,cust_1215,2026-08-21 10:27:00
TXN2714,order_212619,29900,INR,emi,captured,cust_1996,2026-08-30 00:54:00
TXN2715,order_574966,19900,INR,card,captured,cust_2305,2026-08-28 09:15:00
TXN2716,order_388932,999900,INR,netbanking,captured,cust_4220,2026-08-19 11:49:00
TXN2717,order_290553,199900,INR,emi,captured,cust_7978,2026-07-07 07:17:00
TXN2718,order_131125,49900,INR,upi,captured,cust_4282,2026-07-27 23:39:00
TXN2719,order_979053,499900,INR,wallet,captured,cust_2049,2026-08-04 19:55:00
TXN2720,order_995221,999900,INR,upi,captured,cust_7972,2026-08-29 22:43:00
TXN2721,order_933726,19900,INR,upi,captured,cust_3036,2026-08-03 05:29:00
TXN2722,order_885407,99900,INR,emi,captured,cust_2113,2026-08-16 06:11:00
TXN2723,order_361400,19900,INR,netbanking,captured,cust_9222,2026-07-12 18:58:00
TXN2724,order_921376,999900,INR,card,captured,cust_8192,2026-07-21 21:48:00
TXN2725,order_732277,99900,INR,upi,captured,cust_8945,2026-08-05 11:54:00
TXN2726,order_603203,99900,INR,card,captured,cust_3998,2026-08-17 18:12:00
TXN2727,order_696076,19900,INR,emi,captured,cust_5327,2026-08-03 23:56:00
TXN2728,order_246346,9900,INR,card,captured,cust_9856,2026-08-02 22:28:00
TXN2729,order_157590,29900,INR,upi,captured,cust_9941,2026-07-22 02:20:00
TXN2730,order_835908,999900,INR,card,captured,cust_1367,2026-07-05 20:55:00
TXN2731,order_518383,99900,INR,netbanking,captured,cust_8393,2026-07-28 19:50:00
TXN2732,order_491956,999900,INR,upi,captured,cust_5251,2026-07-28 18:57:00
TXN2733,order_597347,199900,INR,wallet,captured,cust_4095,2026-07-20 21:07:00
TXN2734,order_189263,99900,INR,emi,captured,cust_2376,2026-08-06 21:12:00
TXN2735,order_807097,99900,INR,card,captured,cust_9268,2026-07-24 02:33:00
TXN2736,order_888693,499900,INR,emi,captured,cust_1819,2026-07-02 02:01:00
TXN2737,order_717445,199900,INR,card,captured,cust_2448,2026-07-17 20:44:00
TXN2738,order_146159,999900,INR,emi,captured,cust_4672,2026-07-21 16:49:00
TXN2739,order_212206,999900,INR,emi,captured,cust_3977,2026-07-11 02:18:00
TXN2740,order_734122,499900,INR,netbanking,captured,cust_5073,2026-07-09 04:36:00
TXN2741,order_575067,99900,INR,card,captured,cust_6538,2026-08-27 10:00:00
TXN2742,order_472843,49900,INR,wallet,captured,cust_9233,2026-08-14 06:26:00
TXN2743,order_514385,999900,INR,card,captured,cust_2116,2026-07-14 07:32:00
TXN2744,order_973485,19900,INR,upi,failed,cust_2850,2026-08-12 21:47:00
TXN2745,order_714987,49900,INR,netbanking,captured,cust_4351,2026-07-20 04:20:00
TXN2746,order_343950,49900,INR,wallet,captured,cust_4056,2026-07-16 10:03:00
TXN2747,order_635868,19900,INR,wallet,captured,cust_6903,2026-08-10 01:59:00
TXN2748,order_251670,99900,INR,upi,captured,cust_1517,2026-07-23 20:33:00
TXN2749,order_129627,499900,INR,wallet,captured,cust_8933,2026-07-08 21:30:00
TXN2750,order_667323,9900,INR,wallet,captured,cust_2304,2026-08-02 06:51:00
TXN2751,order_988973,19900,INR,card,captured,cust_7463,2026-07-09 13:21:00
TXN2752,order_542693,49900,INR,emi,captured,cust_6105,2026-08-06 01:21:00
TXN2753,order_194682,199900,INR,netbanking,captured,cust_1807,2026-07-25 15:40:00
TXN2754,order_918986,999900,INR,netbanking,captured,cust_1728,2026-08-16 01:01:00
TXN2755,order_182424,499900,INR,upi,captured,cust_7469,2026-08-17 04:26:00
TXN2756,order_779077,29900,INR,upi,captured,cust_1914,2026-07-30 05:44:00
TXN2757,order_125976,99900,INR,card,captured,cust_1769,2026-08-12 07:23:00
TXN2758,order_815557,99900,INR,emi,captured,cust_1819,2026-07-23 10:33:00
TXN2759,order_269690,9900,INR,netbanking,captured,cust_8259,2026-08-11 10:05:00
TXN2760,order_920528,99900,INR,netbanking,captured,cust_1473,2026-08-17 17:10:00
TXN2761,order_370625,499900,INR,wallet,captured,cust_7860,2026-07-12 19:06:00
TXN2762,order_156824,19900,INR,wallet,captured,cust_4750,2026-07-22 13:22:00
TXN2763,order_808069,499900,INR,card,captured,cust_5818,2026-07-08 18:53:00
TXN2764,order_601601,999900,INR,netbanking,captured,cust_2103,2026-08-06 19:12:00
TXN2765,order_285469,99900,INR,upi,captured,cust_9247,2026-08-26 12:02:00
TXN2766,order_717411,499900,INR,wallet,captured,cust_2296,2026-07-17 08:25:00
TXN2767,order_940867,99900,INR,wallet,captured,cust_3688,2026-08-23 01:34:00
TXN2768,order_156068,49900,INR,emi,captured,cust_8843,2026-08-15 16:13:00
TXN2769,order_467373,29900,INR,netbanking,captured,cust_3021,2026-08-15 07:49:00
TXN2770,order_479615,99900,INR,upi,captured,cust_7019,2026-08-29 02:33:00
TXN2771,order_875702,29900,INR,card,captured,cust_4171,2026-07-08 21:53:00
TXN2772,order_907142,999900,INR,emi,captured,cust_7523,2026-07-16 21:32:00
TXN2773,order_277965,9900,INR,card,captured,cust_3780,2026-07-07 06:26:00
TXN2774,order_848910,9900,INR,emi,captured,cust_5045,2026-08-28 21:22:00
TXN2775,order_738457,49900,INR,netbanking,captured,cust_5370,2026-07-16 06:28:00
TXN2776,order_988951,49900,INR,netbanking,captured,cust_2701,2026-08-31 22:06:00
TXN2777,order_629694,99900,INR,emi,captured,cust_3822,2026-07-05 21:07:00
TXN2778,order_476925,99900,INR,netbanking,captured,cust_9766,2026-08-04 22:08:00
TXN2779,order_732047,49900,INR,wallet,captured,cust_6251,2026-07-17 06:54:00
TXN2780,order_578667,99900,INR,emi,captured,cust_7972,2026-07-15 11:09:00
TXN2781,order_163880,99900,INR,netbanking,captured,cust_8853,2026-08-01 05:16:00
TXN2782,order_343847,9900,INR,upi,captured,cust_7247,2026-07-07 00:22:00
TXN2783,order_313631,49900,INR,emi,captured,cust_2690,2026-08-03 18:27:00
TXN2784,order_791568,999900,INR,upi,captured,cust_3824,2026-08-06 18:04:00
TXN2785,order_684104,49900,INR,card,captured,cust_1244,2026-08-22 20:58:00
TXN2786,order_284265,9900,INR,upi,captured,cust_8110,2026-08-27 01:27:00
TXN2787,order_632596,999900,INR,wallet,captured,cust_5841,2026-08-24 23:25:00
TXN2788,order_402790,9900,INR,card,captured,cust_4997,2026-07-05 06:42:00
TXN2789,order_389788,499900,INR,emi,captured,cust_7695,2026-07-21 19:48:00
TXN2790,order_103827,49900,INR,upi,captured,cust_7063,2026-08-02 11:02:00
TXN2791,order_716904,499900,INR,wallet,captured,cust_1754,2026-07-09 21:39:00
TXN2792,order_196497,19900,INR,upi,captured,cust_5900,2026-07-05 03:35:00
TXN2793,order_981562,49900,INR,netbanking,captured,cust_7534,2026-08-31 09:26:00
TXN2794,order_745058,9900,INR,netbanking,captured,cust_7876,2026-07-13 06:12:00
TXN2795,order_860863,499900,INR,card,captured,cust_9650,2026-08-07 04:31:00
TXN2796,order_815263,999900,INR,emi,captured,cust_8024,2026-08-27 12:59:00
TXN2797,order_697006,999900,INR,wallet,captured,cust_1364,2026-08-30 01:22:00
TXN2798,order_901112,199900,INR,wallet,captured,cust_4060,2026-07-08 03:27:00
TXN2799,order_182480,9900,INR,emi,captured,cust_6918,2026-08-08 19:56:00
TXN2800,order_579113,99900,INR,upi,captured,cust_7309,2026-07-20 00:52:00
TXN2801,order_668129,29900,INR,netbanking,captured,cust_3257,2026-08-26 04:15:00
TXN2802,order_270623,29900,INR,emi,captured,cust_2219,2026-07-02 08:39:00
TXN2803,order_866940,199900,INR,netbanking,captured,cust_6678,2026-07-04 19:54:00
TXN2804,order_609719,9900,INR,netbanking,captured,cust_3318,2026-08-04 07:52:00
TXN2805,order_844810,9900,INR,upi,captured,cust_6606,2026-08-27 03:35:00
TXN2806,order_321534,29900,INR,netbanking,captured,cust_6375,2026-07-08 08:49:00
TXN2807,order_609057,29900,INR,card,captured,cust_2476,2026-07-18 15:15:00
TXN2808,order_508405,199900,INR,upi,captured,cust_1966,2026-08-01 21:57:00
TXN2809,order_984830,999900,INR,upi,captured,cust_8002,2026-07-10 02:55:00
TXN2810,order_338459,999900,INR,upi,captured,cust_1537,2026-07-10 05:52:00
TXN2811,order_368881,19900,INR,emi,captured,cust_5801,2026-07-26 14:25:00
TXN2812,order_936185,999900,INR,wallet,captured,cust_7752,2026-07-25 06:24:00
TXN2813,order_903199,19900,INR,wallet,captured,cust_9432,2026-07-09 00:55:00
TXN2814,order_943866,99900,INR,emi,captured,cust_2158,2026-08-26 17:03:00
TXN2815,order_912314,499900,INR,card,captured,cust_5862,2026-07-19 18:56:00
TXN2816,order_368470,49900,INR,netbanking,captured,cust_7645,2026-07-07 19:34:00
TXN2817,order_550118,999900,INR,card,captured,cust_5118,2026-07-25 06:46:00
TXN2818,order_433362,49900,INR,wallet,captured,cust_3259,2026-07-04 03:06:00
TXN2819,order_567157,999900,INR,netbanking,captured,cust_6497,2026-07-17 22:35:00
TXN2820,order_267201,49900,INR,emi,captured,cust_1557,2026-08-20 00:08:00
TXN2821,order_617351,99900,INR,upi,captured,cust_2633,2026-07-20 04:54:00
TXN2822,order_916745,499900,INR,upi,captured,cust_5832,2026-07-24 02:59:00
TXN2823,order_820096,29900,INR,card,captured,cust_7077,2026-07-22 23:35:00
TXN2824,order_832569,19900,INR,card,captured,cust_8171,2026-08-31 21:18:00
TXN2825,order_265579,499900,INR,upi,captured,cust_3999,2026-08-26 13:53:00
TXN2826,order_747637,199900,INR,upi,captured,cust_9066,2026-08-03 14:58:00
TXN2827,order_300553,29900,INR,wallet,captured,cust_6999,2026-07-24 06:57:00
TXN2828,order_887476,19900,INR,upi,captured,cust_4542,2026-08-31 11:42:00
TXN2829,order_707102,19900,INR,upi,captured,cust_4514,2026-08-14 12:52:00
TXN2830,order_832671,99900,INR,upi,captured,cust_2536,2026-08-27 06:41:00
TXN2831,order_745266,29900,INR,emi,captured,cust_7124,2026-08-09 12:12:00
TXN2832,order_134873,9900,INR,wallet,captured,cust_1314,2026-07-31 05:24:00
TXN2833,order_161645,19900,INR,emi,captured,cust_1722,2026-08-07 01:32:00
TXN2834,order_380028,29900,INR,card,captured,cust_6025,2026-07-20 17:24:00
TXN2835,order_121507,9900,INR,wallet,captured,cust_3575,2026-07-31 09:36:00
TXN2836,order_464840,9900,INR,upi,captured,cust_3130,2026-07-31 17:36:00
TXN2837,order_581693,99900,INR,card,captured,cust_3448,2026-07-25 22:20:00
TXN2838,order_447110,19900,INR,upi,captured,cust_1652,2026-08-31 00:10:00
TXN2839,order_105891,499900,INR,emi,captured,cust_2911,2026-08-15 17:00:00
TXN2840,order_330628,29900,INR,emi,captured,cust_6480,2026-07-03 23:42:00
TXN2841,order_998849,29900,INR,upi,captured,cust_7938,2026-08-21 05:13:00
TXN2842,order_148681,49900,INR,card,captured,cust_1138,2026-08-05 02:09:00
TXN2843,order_645952,29900,INR,upi,captured,cust_3065,2026-08-15 09:31:00
TXN2844,order_195246,199900,INR,card,captured,cust_3964,2026-08-17 01:12:00
TXN2845,order_276421,19900,INR,emi,captured,cust_9592,2026-07-16 02:50:00
TXN2846,order_104483,199900,INR,emi,captured,cust_9243,2026-08-25 10:54:00
TXN2847,order_677347,19900,INR,emi,captured,cust_8707,2026-07-06 13:24:00
TXN2848,order_198772,499900,INR,emi,captured,cust_6565,2026-07-29 22:15:00
TXN2849,order_674083,499900,INR,emi,captured,cust_8857,2026-07-02 19:28:00
TXN2850,order_156015,19900,INR,emi,captured,cust_3662,2026-08-23 18:14:00
TXN2851,order_408853,29900,INR,card,captured,cust_2452,2026-08-23 02:51:00
TXN2852,order_786642,49900,INR,card,captured,cust_2797,2026-07-03 00:05:00
TXN2853,order_871457,9900,INR,card,captured,cust_5538,2026-08-29 03:47:00
TXN2854,order_476622,29900,INR,upi,captured,cust_3140,2026-08-16 12:15:00
TXN2855,order_526936,99900,INR,wallet,captured,cust_1941,2026-08-19 23:17:00
TXN2856,order_473145,499900,INR,emi,captured,cust_2163,2026-08-25 04:26:00
TXN2857,order_194014,499900,INR,upi,captured,cust_1669,2026-08-01 14:36:00
TXN2858,order_885461,49900,INR,upi,captured,cust_9867,2026-07-02 23:44:00
TXN2859,order_510918,29900,INR,card,captured,cust_2941,2026-07-26 21:09:00
TXN2860,order_114671,9900,INR,netbanking,captured,cust_7843,2026-08-06 06:04:00
TXN2861,order_345228,499900,INR,card,captured,cust_6931,2026-08-26 05:28:00
TXN2862,order_415100,9900,INR,wallet,captured,cust_4089,2026-08-04 11:48:00
TXN2863,order_460489,9900,INR,netbanking,captured,cust_4109,2026-07-21 04:36:00
TXN2864,order_241232,499900,INR,upi,captured,cust_7732,2026-08-26 14:51:00
TXN2865,order_681755,199900,INR,netbanking,captured,cust_9408,2026-07-19 19:54:00
TXN2866,order_616939,19900,INR,emi,captured,cust_6097,2026-07-03 10:51:00
TXN2867,order_698625,499900,INR,netbanking,captured,cust_4922,2026-08-17 17:25:00
TXN2868,order_799096,9900,INR,netbanking,captured,cust_4314,2026-07-28 16:46:00
TXN2869,order_840720,199900,INR,emi,captured,cust_5375,2026-07-31 11:59:00
TXN2870,order_509368,99900,INR,wallet,captured,cust_5395,2026-08-10 09:35:00
TXN2871,order_351583,499900,INR,netbanking,captured,cust_7335,2026-07-26 08:06:00
TXN2872,order_393975,29900,INR,upi,captured,cust_9773,2026-08-20 13:42:00
TXN2873,order_421230,19900,INR,netbanking,captured,cust_7081,2026-08-20 11:22:00
TXN2874,order_290551,19900,INR,card,captured,cust_3239,2026-08-31 09:05:00
TXN2875,order_228492,99900,INR,upi,captured,cust_4201,2026-07-20 15:19:00
TXN2876,order_423953,49900,INR,upi,captured,cust_8502,2026-08-03 05:34:00
TXN2877,order_660105,19900,INR,wallet,captured,cust_3736,2026-07-02 07:08:00
TXN2878,order_486253,999900,INR,upi,captured,cust_4426,2026-07-04 06:43:00
TXN2879,order_284778,499900,INR,emi,captured,cust_9160,2026-07-11 09:44:00
TXN2880,order_774041,29900,INR,upi,captured,cust_3418,2026-07-18 07:34:00
TXN2881,order_705347,499900,INR,wallet,captured,cust_8668,2026-07-19 13:34:00
TXN2882,order_777071,9900,INR,netbanking,captured,cust_9798,2026-07-10 19:08:00
TXN2883,order_780606,9900,INR,upi,captured,cust_3919,2026-08-30 19:30:00
TXN2884,order_424207,29900,INR,netbanking,captured,cust_2964,2026-08-02 02:06:00
TXN2885,order_337721,19900,INR,card,captured,cust_2422,2026-07-14 11:27:00
TXN2886,order_227531,49900,INR,wallet,captured,cust_9488,2026-07-23 12:38:00
TXN2887,order_128090,29900,INR,emi,captured,cust_5032,2026-07-16 03:06:00
TXN2888,order_816057,49900,INR,card,captured,cust_8253,2026-08-22 18:51:00
TXN2889,order_299338,29900,INR,upi,captured,cust_4638,2026-08-13 12:06:00
TXN2890,order_543785,499900,INR,upi,captured,cust_2501,2026-07-30 12:58:00
TXN2891,order_296542,499900,INR,emi,captured,cust_3595,2026-07-31 20:12:00
TXN2892,order_114847,999900,INR,upi,captured,cust_4641,2026-08-22 11:54:00
TXN2893,order_798582,499900,INR,netbanking,captured,cust_4281,2026-07-28 15:11:00
TXN2894,order_320012,49900,INR,card,captured,cust_1276,2026-08-22 18:02:00
TXN2895,order_366082,29900,INR,netbanking,captured,cust_3527,2026-07-27 02:06:00
TXN2896,order_470922,499900,INR,upi,captured,cust_6530,2026-08-07 18:08:00
TXN2897,order_928748,999900,INR,card,captured,cust_5449,2026-08-27 03:53:00
TXN2898,order_967878,49900,INR,upi,captured,cust_5995,2026-07-31 02:40:00
TXN2899,order_792051,19900,INR,card,captured,cust_1939,2026-07-13 11:49:00
TXN2900,order_698643,999900,INR,netbanking,captured,cust_8801,2026-08-07 21:40:00
TXN2901,order_363640,19900,INR,card,captured,cust_2416,2026-07-03 03:18:00
TXN2902,order_693731,199900,INR,netbanking,captured,cust_2496,2026-08-04 15:59:00
TXN2903,order_719639,199900,INR,wallet,captured,cust_1986,2026-07-27 08:38:00
TXN2904,order_365940,29900,INR,wallet,captured,cust_9128,2026-08-21 03:00:00
TXN2905,order_422417,19900,INR,card,captured,cust_7611,2026-07-26 16:12:00
TXN2906,order_778707,999900,INR,wallet,captured,cust_2215,2026-08-29 05:27:00
TXN2907,order_342561,19900,INR,emi,captured,cust_7379,2026-07-13 18:52:00
TXN2908,order_671155,499900,INR,netbanking,captured,cust_6058,2026-08-16 03:01:00
TXN2909,order_444788,99900,INR,card,captured,cust_6486,2026-08-30 07:17:00
TXN2910,order_251762,9900,INR,card,captured,cust_1385,2026-08-24 05:56:00
TXN2911,order_690390,999900,INR,netbanking,captured,cust_3298,2026-08-01 23:15:00
TXN2912,order_424205,499900,INR,wallet,captured,cust_8375,2026-08-06 14:24:00
TXN2913,order_504390,199900,INR,wallet,captured,cust_1541,2026-07-18 22:44:00
TXN2914,order_356129,199900,INR,netbanking,captured,cust_7326,2026-07-18 16:30:00
TXN2915,order_295529,999900,INR,wallet,captured,cust_6867,2026-08-26 20:04:00
TXN2916,order_498623,49900,INR,netbanking,captured,cust_8634,2026-08-18 22:16:00
TXN2917,order_215471,29900,INR,emi,captured,cust_7988,2026-08-21 09:34:00
TXN2918,order_994776,199900,INR,emi,captured,cust_6495,2026-08-13 07:21:00
TXN2919,order_395376,499900,INR,wallet,captured,cust_5786,2026-08-16 14:39:00
TXN2920,order_227205,499900,INR,emi,captured,cust_4972,2026-07-03 04:23:00
TXN2921,order_702847,99900,INR,wallet,captured,cust_3807,2026-08-15 23:27:00
TXN2922,order_540536,29900,INR,emi,captured,cust_9735,2026-07-16 08:14:00
TXN2923,order_208644,9900,INR,emi,captured,cust_2886,2026-08-03 19:57:00
TXN2924,order_442699,99900,INR,emi,captured,cust_7763,2026-08-09 17:42:00
TXN2925,order_939230,29900,INR,card,captured,cust_5557,2026-08-29 17:00:00
TXN2926,order_167201,29900,INR,emi,captured,cust_3317,2026-08-17 05:57:00
TXN2927,order_242984,19900,INR,card,captured,cust_6836,2026-07-16 09:39:00
TXN2928,order_446834,199900,INR,wallet,captured,cust_2292,2026-08-31 06:33:00
TXN2929,order_829560,199900,INR,wallet,captured,cust_9880,2026-08-07 16:55:00
TXN2930,order_299747,499900,INR,card,captured,cust_5074,2026-07-03 02:13:00
TXN2931,order_292006,99900,INR,wallet,captured,cust_4800,2026-08-18 03:54:00
TXN2932,order_971571,9900,INR,upi,captured,cust_3307,2026-07-27 03:40:00
TXN2933,order_152557,29900,INR,upi,captured,cust_5686,2026-07-21 02:29:00
TXN2934,order_139363,99900,INR,card,captured,cust_9791,2026-07-09 13:57:00
TXN2935,order_269855,99900,INR,wallet,captured,cust_6517,2026-08-06 13:49:00
TXN2936,order_645588,29900,INR,emi,captured,cust_3202,2026-07-12 17:00:00
TXN2937,order_314340,9900,INR,card,captured,cust_8675,2026-08-30 16:48:00
TXN2938,order_228823,499900,INR,wallet,captured,cust_3326,2026-08-08 23:32:00
TXN2939,order_739590,199900,INR,netbanking,captured,cust_7065,2026-08-16 00:57:00
TXN2940,order_342043,99900,INR,wallet,captured,cust_3159,2026-08-21 16:59:00
TXN2941,order_938394,9900,INR,upi,captured,cust_3169,2026-08-02 01:50:00
TXN2942,order_953880,499900,INR,netbanking,captured,cust_2664,2026-07-20 06:31:00
TXN2943,order_824549,999900,INR,netbanking,captured,cust_3996,2026-07-10 15:34:00
TXN2944,order_770898,49900,INR,emi,captured,cust_8686,2026-07-07 09:51:00
TXN2945,order_432039,9900,INR,emi,captured,cust_9745,2026-07-12 01:39:00
TXN2946,order_859910,29900,INR,card,captured,cust_2250,2026-07-31 16:20:00
TXN2947,order_190127,9900,INR,upi,captured,cust_6679,2026-07-29 09:28:00
TXN2948,order_576488,9900,INR,wallet,captured,cust_4695,2026-08-13 01:58:00
TXN2949,order_433803,19900,INR,wallet,captured,cust_9064,2026-08-25 18:49:00
TXN2950,order_331013,999900,INR,card,captured,cust_3451,2026-08-21 23:37:00
TXN2951,order_493929,29900,INR,wallet,captured,cust_7266,2026-07-19 13:17:00
TXN2952,order_875985,9900,INR,emi,captured,cust_5823,2026-07-10 17:48:00
TXN2953,order_728328,199900,INR,upi,captured,cust_1169,2026-08-14 09:59:00
TXN2954,order_903302,199900,INR,card,captured,cust_3976,2026-07-12 02:32:00
TXN2955,order_726768,199900,INR,wallet,captured,cust_9159,2026-08-17 15:49:00
TXN2956,order_694792,29900,INR,upi,captured,cust_9892,2026-08-05 21:04:00
TXN2957,order_785894,199900,INR,emi,captured,cust_2917,2026-07-16 18:51:00
TXN2958,order_328973,9900,INR,card,captured,cust_7590,2026-07-25 13:40:00
TXN2959,order_857826,99900,INR,card,captured,cust_5246,2026-08-29 10:36:00
TXN2960,order_303981,49900,INR,upi,captured,cust_1662,2026-08-17 03:26:00
TXN2961,order_997097,29900,INR,upi,captured,cust_3487,2026-07-10 03:55:00
TXN2962,order_410454,19900,INR,netbanking,captured,cust_7834,2026-07-28 19:05:00
TXN2963,order_108845,19900,INR,emi,captured,cust_9802,2026-08-24 07:40:00
TXN2964,order_886512,29900,INR,upi,captured,cust_9232,2026-08-29 11:49:00
TXN2965,order_649891,999900,INR,card,captured,cust_7352,2026-07-09 13:27:00
TXN2966,order_425889,19900,INR,emi,captured,cust_3953,2026-08-04 00:52:00
TXN2967,order_557303,29900,INR,card,captured,cust_2047,2026-08-27 17:49:00
TXN2968,order_365222,49900,INR,upi,captured,cust_2833,2026-08-13 00:29:00
TXN2969,order_965476,499900,INR,emi,captured,cust_9631,2026-07-23 04:21:00
TXN2970,order_832230,49900,INR,upi,captured,cust_8077,2026-07-15 06:59:00
TXN2971,order_821618,29900,INR,upi,captured,cust_3642,2026-08-28 23:38:00
TXN2972,order_104035,199900,INR,upi,captured,cust_9674,2026-08-11 18:43:00
TXN2973,order_983374,29900,INR,emi,captured,cust_7522,2026-07-13 04:57:00
TXN2974,order_316855,499900,INR,card,captured,cust_2364,2026-08-18 08:34:00
